Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSONIG00000018193	stx4	LG8	+	5172916	5181923	21.630434	31.672987	35.754707
ENSONIG00000018197	SRCAP	LG8	-	5188649	5213649	3.588726	5.656422	6.385370
ENSONIG00000034613	-	LG8	-	5225760	5249956	5.735237	8.025554	9.059813
ENSONIG00000021236	mrm1	LG8	-	5255484	5256371	1.602477	2.242412	2.531394
ENSONIG00000018198	chmp2a	LG8	+	5258936	5261646	80.718796	112.953133	127.509491
ENSONIG00000028875	-	LG8	-	5263944	5268819	7.607032	10.644833	12.016642
ENSONIG00000031164	-	LG8	+	5268249	5273938	0.000000	0.000000	0.000000
ENSONIG00000018202	snf8	LG8	+	5275127	5279145	21.222727	29.697836	33.525017
ENSONIG00000018204	-	LG8	-	5280538	5290143	48.252308	67.521439	76.222984
ENSONIG00000018210	skap1	LG8	+	5343340	5382499	0.935938	4.935700	5.571768
ENSONIG00000027588	-	LG8	-	5361724	5392860	1.169910	1.637103	1.848078
ENSONIG00000032457	cbx1	LG8	+	5399320	5406203	22.120689	30.954391	34.943508
ENSONIG00000018214	NFE2L1	LG8	-	5408908	5417449	5.487684	7.679142	8.668759
ENSONIG00000018216	cdk5rap3	LG8	-	5420482	5431456	9.099772	21.549711	24.326841
ENSONIG00000021237	prr15lb	LG8	+	5431669	5440941	1.263682	1.768322	1.996207
ENSONIG00000018219	pnpo	LG8	-	5444148	5448229	4.269358	6.078889	6.862280
ENSONIG00000038469	mrpl10	LG8	+	5447979	5451583	11.606153	16.240967	18.333954
ENSONIG00000018223	tbx21	LG8	-	5487172	5504402	1.559198	2.228532	2.515725
ENSONIG00000018225	PDK2	LG8	+	5625996	5635474	7.772859	17.086575	19.288536
ENSONIG00000018232	myo1d	LG8	+	5653740	5765858	0.000000	0.000000	0.000000
ENSONIG00000032662	-	LG8	-	5668379	5671282	0.000000	0.000000	0.000000
ENSONIG00000018237	cdk5r1b	LG8	-	5777512	5779675	0.000000	0.000000	0.000000
ENSONIG00000018238	psmd11b	LG8	+	5783781	5791387	8.104182	12.265854	13.846565
ENSONIG00000018240	nsfb	LG8	+	5794286	5822847	3.461967	21.118067	23.839569
ENSONIG00000041840	ormdl3	LG8	+	5874362	5899175	0.000000	0.000000	0.000000
ENSONIG00000018247	-	LG8	+	5984055	6112436	0.000000	0.000000	0.000000
ENSONIG00000018248	DHX8	LG8	+	6137213	6148603	9.850930	14.540112	16.413906
ENSONIG00000043097	-	LG8	-	6152756	6154194	1.921473	2.688796	3.035304
ENSONIG00000018249	etv4	LG8	-	6155682	6191687	12.293318	17.838928	20.137848
ENSONIG00000018256	meox1	LG8	-	6261457	6269606	1.123967	1.572813	1.775503
ENSONIG00000036894	sost	LG8	-	6391037	6395394	42.550285	59.542362	67.215637
ENSONIG00000018260	-	LG8	-	6427413	6441817	0.000000	0.000000	0.000000
ENSONIG00000018261	tmem106a	LG8	-	6484734	6491660	9.521559	13.323909	15.040973
ENSONIG00000018263	nbr1a	LG8	-	6495424	6509156	5.644608	12.268535	13.849590
ENSONIG00000018267	psme3	LG8	+	6509220	6515522	10.011572	15.438852	17.428471
ENSONIG00000018270	g6pc1a.1	LG8	-	6519638	6522584	0.000000	0.000000	0.000000
ENSONIG00000018273	g6pc1a.2	LG8	+	6523639	6525840	0.000000	0.000000	0.000000
ENSONIG00000018274	ANK3	LG8	-	6534876	6636851	5.705919	22.943251	25.899965
ENSONIG00000030050	mfap4.4	LG8	+	6639896	6642770	0.000000	0.000000	0.000000
ENSONIG00000018282	acsl5	LG8	-	6716839	6728897	0.000000	0.000000	0.000000
ENSONIG00000018285	-	LG8	+	6727473	6737824	0.000000	0.000000	0.000000
ENSONIG00000018289	tectb	LG8	-	6739799	6743927	0.000000	0.000000	0.000000
ENSONIG00000027818	-	LG8	-	6745732	6747684	0.000000	0.000000	0.000000
ENSONIG00000018292	plxdc1	LG8	+	6762607	6779810	0.000000	0.000000	0.000000
ENSONIG00000018295	-	LG8	+	6782019	6810463	27.342237	45.896168	51.810844
ENSONIG00000018297	-	LG8	-	6794238	6806177	1.652971	2.313070	2.611158
ENSONIG00000018298	plekhm1	LG8	-	6810470	6825296	2.275671	3.184440	3.594821
ENSONIG00000041678	-	LG8	-	6836376	6839011	0.000000	0.000000	0.000000
ENSONIG00000038696	oni-mir-10573b	LG8	+	6838034	6838094	0.000000	0.000000	0.000000
ENSONIG00000039157	-	LG8	+	6843602	6845220	0.000000	0.000000	0.000000
ENSONIG00000042788	-	LG8	-	6853147	6857626	0.000000	0.000000	0.000000
ENSONIG00000018301	-	LG8	+	6859740	6911844	0.000000	0.000000	0.000000
ENSONIG00000042494	-	LG8	-	6871229	6970036	0.000000	0.000000	0.000000
ENSONIG00000031475	-	LG8	+	6875441	6949884	0.000000	0.000000	0.000000
ENSONIG00000028378	-	LG8	-	6952840	6954201	0.000000	0.000000	0.000000
ENSONIG00000032251	-	LG8	+	6989713	6991220	0.000000	0.000000	0.000000
ENSONIG00000007879	-	LG8	-	6991216	6998661	6.308239	8.827378	9.964970
ENSONIG00000007880	scn4aa	LG8	-	7005462	7021237	0.000000	0.000000	0.000000
ENSONIG00000029634	-	LG8	+	7007377	7007631	0.000000	0.000000	0.000000
ENSONIG00000007895	PDZD7	LG8	+	7062699	7072818	0.000000	0.000000	0.000000
ENSONIG00000007899	LZTS2	LG8	-	7076792	7118778	1.100118	1.539440	1.737829
ENSONIG00000007901	twnk	LG8	-	7132920	7138092	2.732841	3.824177	4.317002
ENSONIG00000028203	mrpl43	LG8	+	7138613	7143555	11.614568	16.252743	18.347248
ENSONIG00000007902	SEMA4G	LG8	-	7151995	7195319	0.000000	0.000000	0.000000
ENSONIG00000007906	mfsd13a	LG8	+	7207734	7215296	4.619169	6.463794	7.296788
ENSONIG00000007910	-	LG8	+	7218674	7248999	8.893012	12.444358	14.048072
ENSONIG00000034604	vps25	LG8	+	7250791	7260361	21.146965	29.591820	33.405342
ENSONIG00000007921	-	LG8	+	7262265	7306638	1.375205	1.924381	2.172378
ENSONIG00000032871	coa3a	LG8	-	7308313	7309947	32.596748	45.613972	51.492279
ENSONIG00000040597	CNTD1	LG8	+	7313283	7316221	0.000000	0.000000	0.000000
ENSONIG00000007927	TANC2	LG8	+	7344727	7487115	0.375448	1.928271	2.176769
ENSONIG00000039829	g6pc3	LG8	-	7489481	7493343	6.827990	9.554688	10.786008
ENSONIG00000007933	lsm12b	LG8	+	7493674	7501658	15.983792	22.366777	25.249203
ENSONIG00000007939	-	LG8	+	7503504	7508181	0.000000	0.000000	0.000000
ENSONIG00000007941	tmem101	LG8	-	7510493	7513638	3.121516	4.368066	4.930982
ENSONIG00000007944	col1a1b	LG8	+	7556258	7573442	264.208282	425.159271	479.949921
ENSONIG00000007963	-	LG8	-	7575548	7581591	0.000000	0.000000	0.000000
ENSONIG00000007966	PPP1R9B	LG8	+	7583542	7604152	1.936359	2.978639	3.362499
ENSONIG00000007967	-	LG8	-	7605804	7610560	2.387077	3.340335	3.770807
ENSONIG00000037600	-	LG8	-	7701677	7736263	0.000000	0.000000	0.000000
ENSONIG00000032031	cox10	LG8	+	7788232	7824420	16.979448	23.760040	26.822016
ENSONIG00000029010	hs3st3b1b	LG8	+	7828339	7845318	1.036364	1.450227	1.637119
ENSONIG00000007977	pmp22b	LG8	-	7972863	7979223	5.500000	7.696377	8.688214
ENSONIG00000007981	TEKT3	LG8	-	7986942	7993249	0.000000	0.000000	0.000000
ENSONIG00000020784	CDC42EP4	LG8	-	8022409	8023413	4.581095	6.410515	7.236643
ENSONIG00000007983	-	LG8	-	8042715	8304051	0.000000	0.000000	0.000000
ENSONIG00000038375	-	LG8	+	8120820	8126508	0.000000	0.000000	0.000000
ENSONIG00000007988	RPL38	LG8	+	8523443	8524603	0.000000	0.000000	0.000000
ENSONIG00000007990	ttyh2	LG8	+	8526975	8677380	8.091990	27.251488	30.763411
ENSONIG00000036318	-	LG8	-	8565392	8566528	0.000000	0.000000	0.000000
ENSONIG00000034858	-	LG8	+	8606263	8645749	0.000000	0.000000	0.000000
ENSONIG00000022070	5_8S_rRNA	LG8	-	8636532	8636678	0.000000	0.000000	0.000000
ENSONIG00000038629	-	LG8	-	8665143	8666804	0.000000	0.000000	0.000000
ENSONIG00000007994	KIF19	LG8	+	8681488	8713254	0.000000	0.000000	0.000000
ENSONIG00000029233	-	LG8	+	8716861	8722233	1.565541	6.493190	7.329973
ENSONIG00000007997	GRIN2C	LG8	-	8775351	8835634	0.000000	0.000000	0.000000
ENSONIG00000038973	rgs9b	LG8	-	8854371	8869909	0.000000	0.000000	0.000000
ENSONIG00000008004	GNA13	LG8	+	8870723	8882216	23.642971	33.084579	37.348221
ENSONIG00000032102	-	LG8	+	8883633	8888536	1.192209	1.668307	1.883303
ENSONIG00000008008	BICRAL	LG8	-	8891458	8899578	0.000000	0.000000	0.000000
ENSONIG00000020785	tbcc	LG8	+	8900817	8901860	22.049809	30.855204	34.831539
ENSONIG00000006958	prph2	LG8	+	8904508	8910640	0.000000	0.000000	0.000000
ENSONIG00000008011	qki	LG8	+	8916310	8989709	0.000000	0.000000	0.000000
ENSONIG00000029902	timm23a	LG8	+	8938678	8942874	12.876631	18.018799	20.340897
ENSONIG00000008017	zgc:112285	LG8	-	8943099	8946282	0.000000	0.000000	0.000000
ENSONIG00000008018	-	LG8	+	8956149	8959433	0.000000	0.000000	0.000000
ENSONIG00000008019	nat9	LG8	+	8960700	8962786	0.000000	0.000000	0.000000
ENSONIG00000008020	lrrc59	LG8	-	8966863	8971272	4.311450	6.033190	6.810691
ENSONIG00000019982	-	LG8	-	9216318	9308750	0.000000	0.000000	0.000000
ENSONIG00000026545	-	LG8	-	9299851	9304456	0.000000	0.000000	0.000000
ENSONIG00000019976	srsf2a	LG8	+	9348544	9389281	15.419408	21.577011	24.357660
ENSONIG00000019977	RNF157	LG8	-	9364451	9387113	0.608696	1.761761	1.988800
ENSONIG00000033923	-	LG8	+	9395059	9401771	0.000000	0.000000	0.000000
ENSONIG00000027944	st6galnac1.1	LG8	+	9395863	9520915	0.268162	1.606786	1.813854
ENSONIG00000039876	st6galnac1.1	LG8	+	9395863	9679693	0.000000	0.000000	0.000000
ENSONIG00000029063	oni-mir-10865	LG8	+	9404608	9404670	0.000000	0.000000	0.000000
ENSONIG00000039270	-	LG8	+	9477883	9487198	0.000000	0.000000	0.000000
ENSONIG00000038684	st6galnac1.1	LG8	+	9508765	9627661	0.000000	0.000000	0.000000
ENSONIG00000019972	st6galnac1.1	LG8	+	9631417	9642191	0.000000	0.000000	0.000000
ENSONIG00000019970	st6galnac1.1	LG8	+	9645748	9656313	0.000000	0.000000	0.000000
ENSONIG00000027613	-	LG8	-	9685547	9687764	0.000000	0.000000	0.000000
ENSONIG00000036320	st6galnac1.1	LG8	-	9689068	9698071	0.000000	0.000000	0.000000
ENSONIG00000015814	TRIM8	LG8	+	9724060	9752487	8.544447	19.919115	22.486107
ENSONIG00000015815	arl3b	LG8	-	9750736	9755211	8.830392	12.412204	14.011774
ENSONIG00000015817	sfxn2	LG8	+	9755350	9768874	2.413395	3.808879	4.299733
ENSONIG00000031828	timp2	LG8	+	9772703	9787929	98.433144	137.741547	155.492416
ENSONIG00000015825	cyth1b	LG8	+	9799576	9819385	3.939661	8.505721	9.601861
ENSONIG00000033360	PGS1	LG8	-	9821794	9888402	2.496909	3.578370	4.039517
ENSONIG00000015829	socs3b	LG8	+	9869341	9871664	11.436928	16.004164	18.066633
ENSONIG00000015831	tha1	LG8	+	9890289	9895562	0.000000	0.000000	0.000000
ENSONIG00000015833	eef2k	LG8	+	9896644	9909627	9.209018	18.024801	20.347672
ENSONIG00000015839	polr3e	LG8	+	9910942	9922049	3.280471	6.111841	6.899479
ENSONIG00000015847	cdr2	LG8	-	9928743	9933857	0.000000	0.000000	0.000000
ENSONIG00000015849	-	LG8	+	9945037	9992004	0.000000	0.000000	0.000000
ENSONIG00000020661	-	LG8	-	9953240	9954958	3.709715	5.191157	5.860146
ENSONIG00000015850	-	LG8	-	9990595	10030581	6.375851	36.154869	40.814178
ENSONIG00000034404	oni-mir-10576	LG8	-	10005505	10005567	2.301587	3.220706	3.635760
ENSONIG00000027856	-	LG8	+	10040952	10067650	0.000000	0.000000	0.000000
ENSONIG00000015852	-	LG8	+	10097357	10102567	0.000000	0.000000	0.000000
ENSONIG00000015853	sec24c	LG8	-	10102357	10134673	2.435192	7.018628	7.923124
ENSONIG00000032718	SYNPO2L	LG8	+	10130937	10158986	0.000000	0.000000	0.000000
ENSONIG00000042398	-	LG8	+	10212924	10221880	0.000000	0.000000	0.000000
ENSONIG00000015868	opn4b	LG8	+	10238180	10298883	0.000000	0.000000	0.000000
ENSONIG00000015870	ldb3b	LG8	+	10303742	10320003	1.311536	1.854259	2.093218
ENSONIG00000015876	sncgb	LG8	+	10323238	10333054	0.000000	0.000000	0.000000
ENSONIG00000038520	glud1b	LG8	-	10337674	10374025	48.133152	115.770805	130.690292
ENSONIG00000015884	PRKCE	LG8	-	10394811	10445243	3.971477	11.650906	13.152367
ENSONIG00000015890	six3b	LG8	-	10451140	10452621	0.000000	0.000000	0.000000
ENSONIG00000015891	-	LG8	-	10472107	10501846	3.011374	10.495827	11.848433
ENSONIG00000038903	-	LG8	-	10509035	10563507	0.000000	0.000000	0.000000
ENSONIG00000032254	-	LG8	-	10521978	10523037	0.000000	0.000000	0.000000
ENSONIG00000028185	-	LG8	-	10525330	10527012	0.000000	0.000000	0.000000
ENSONIG00000037396	-	LG8	-	10539861	10542142	0.000000	0.000000	0.000000
ENSONIG00000029001	-	LG8	-	10545615	10546754	0.000000	0.000000	0.000000
ENSONIG00000042263	-	LG8	-	10550144	10551599	0.000000	0.000000	0.000000
ENSONIG00000015893	mta3	LG8	-	10565904	10593820	4.529625	14.588364	16.468378
ENSONIG00000015901	KCNG3	LG8	+	10593976	10597387	0.000000	0.000000	0.000000
ENSONIG00000035385	cox7a2l	LG8	+	10604011	10614335	232.264374	325.017090	366.902313
ENSONIG00000015903	pigf	LG8	-	10623940	10627352	11.689922	16.358191	18.466282
ENSONIG00000029387	cript	LG8	+	10628941	10637687	38.797546	54.291000	61.287533
ENSONIG00000015905	gch2	LG8	-	10644946	10648046	0.000000	0.000000	0.000000
ENSONIG00000015907	msh2	LG8	+	10650392	10663872	7.383355	11.849392	13.376432
ENSONIG00000015909	FBXO11	LG8	-	10666224	10681623	14.871681	26.251625	29.634691
ENSONIG00000035442	gth-ri	LG8	-	10685977	10705824	0.000000	0.000000	0.000000
ENSONIG00000015930	-	LG8	-	10715987	10779901	0.000000	0.000000	0.000000
ENSONIG00000042691	-	LG8	+	10747630	10748718	0.000000	0.000000	0.000000
ENSONIG00000028018	chac2	LG8	+	10810036	10814447	2.130734	2.981624	3.365868
ENSONIG00000015943	psme4b	LG8	-	10818483	10864649	0.000000	0.000000	0.000000
ENSONIG00000015950	-	LG8	+	10866577	10881173	0.000000	0.000000	0.000000
ENSONIG00000043002	-	LG8	+	10882244	10887048	2.642184	3.697317	4.173793
ENSONIG00000015966	entpd1	LG8	-	10889829	10909679	10.702476	15.082079	17.025721
ENSONIG00000015969	PTPRE	LG8	-	10926719	10964085	3.650230	9.497616	10.721581
ENSONIG00000015977	foxi1	LG8	-	11004665	11006404	0.000000	0.000000	0.000000
ENSONIG00000015979	dock1	LG8	-	11024085	11190213	1.984919	14.577756	16.456402
ENSONIG00000015997	INSYN2A	LG8	+	11105040	11125039	0.000000	0.000000	0.000000
ENSONIG00000015999	ADAM12	LG8	+	11234774	11315037	0.000000	0.000000	0.000000
ENSONIG00000016005	dhx32a	LG8	+	11315454	11324772	3.906187	5.614738	6.338313
ENSONIG00000016006	bccip	LG8	-	11324949	11328035	10.668367	14.928686	16.852556
ENSONIG00000042838	uros	LG8	+	11328376	11331494	10.892383	22.283527	25.155224
ENSONIG00000016009	mmp21	LG8	+	11331506	11335786	0.000000	0.000000	0.000000
ENSONIG00000016016	ZRANB1	LG8	-	11358609	11481241	0.130733	3.055621	3.449401
ENSONIG00000016012	-	LG8	+	11409351	11463461	0.826788	6.682472	7.543648
ENSONIG00000016018	hpdl	LG8	+	11482504	11485086	1.936745	2.710167	3.059428
ENSONIG00000016021	fam53b	LG8	+	11496133	11502884	17.927753	25.087044	28.320032
ENSONIG00000032849	lhpp	LG8	-	11512058	11532128	8.806320	12.323046	13.911127
ENSONIG00000016022	oat	LG8	+	11532488	11553250	6.990097	24.438313	27.587700
ENSONIG00000016026	CHST15	LG8	+	11599815	11643122	16.220388	23.585815	26.625340
ENSONIG00000016028	CPXM2	LG8	+	11651037	11678554	0.000000	0.000000	0.000000
ENSONIG00000016031	bub3	LG8	-	11742796	11746423	13.921175	20.345224	22.967129
ENSONIG00000016035	ACADSB	LG8	-	11754124	11758767	11.127087	24.040047	27.138105
ENSONIG00000016036	IKZF5	LG8	+	11759264	11760805	1.389804	1.944810	2.195439
ENSONIG00000016039	PSTK	LG8	-	11762406	11765117	5.907781	8.387863	9.468815
ENSONIG00000016041	zgc:174164	LG8	-	11766639	11777338	2.459582	3.653088	4.123864
ENSONIG00000016045	-	LG8	+	11784497	11807888	3.176133	9.172961	10.355088
ENSONIG00000039506	rgrb	LG8	-	11865573	11873195	4.956522	7.204851	8.133346
ENSONIG00000016056	CDHR1	LG8	-	11889315	11903597	0.000000	0.000000	0.000000
ENSONIG00000016060	GHITM	LG8	-	11907290	11913735	68.446449	109.533913	123.649635
ENSONIG00000016064	chst3	LG8	+	11918631	11920214	5.580351	7.808815	8.815144
ENSONIG00000016078	SCD	LG8	-	12014274	12130148	1.839486	7.981776	9.010394
ENSONIG00000016065	PAX2	LG8	+	12021652	12048447	0.000000	0.000000	0.000000
ENSONIG00000016071	fbxl15	LG8	-	12093590	12095882	2.372537	3.319988	3.747838
ENSONIG00000036322	-	LG8	+	12096545	12096946	0.000000	0.000000	0.000000
ENSONIG00000016073	gpx9	LG8	+	12096789	12098442	0.000000	0.000000	0.000000
ENSONIG00000016074	ndufb8	LG8	+	12098944	12103254	61.365456	134.046494	151.321182
ENSONIG00000016076	SEC31B	LG8	+	12104252	12114853	5.938047	12.166601	13.734521
ENSONIG00000016081	dnajb12b	LG8	+	12130289	12135460	0.000000	0.000000	0.000000
ENSONIG00000027247	ddit4	LG8	-	12138848	12140024	43.684769	61.129894	69.007751
ENSONIG00000030970	anapc16	LG8	-	12141788	12145410	49.726707	91.009651	102.738136
ENSONIG00000016090	ascc1	LG8	+	12145335	12160298	6.855508	9.593194	10.829477
ENSONIG00000016097	-	LG8	+	12163120	12208711	0.000000	0.000000	0.000000
ENSONIG00000016100	-	LG8	-	12213801	12219144	0.000000	0.000000	0.000000
ENSONIG00000027672	lrrc20	LG8	-	12225911	12229337	3.816017	5.339910	6.028068
ENSONIG00000016115	pald1a	LG8	+	12241871	12369273	0.000000	0.000000	0.000000
ENSONIG00000016117	ADAMTS14	LG8	+	12301089	12359192	1.862691	2.841967	3.208213
ENSONIG00000016122	-	LG8	-	12359186	12362520	0.000000	0.000000	0.000000
ENSONIG00000016124	tbata	LG8	-	12375439	12382953	0.000000	0.000000	0.000000
ENSONIG00000030881	QRFPR	LG8	+	12394760	12402821	0.000000	0.000000	0.000000
ENSONIG00000016129	polr3a	LG8	-	12407625	12459441	2.416733	4.713198	5.320591
ENSONIG00000016133	ZMIZ1	LG8	+	12524266	12617429	2.792981	4.817117	5.437903
ENSONIG00000040722	ppifb	LG8	+	12624621	12627693	40.005096	67.966759	76.725693
ENSONIG00000016140	ZCCHC24	LG8	-	12629146	12641449	0.000000	0.000000	0.000000
ENSONIG00000016142	anxa11b	LG8	+	12642365	12648848	40.554554	66.881371	75.500427
ENSONIG00000016146	DLG5	LG8	+	12654100	12684725	2.919401	4.344056	4.903878
ENSONIG00000016147	-	LG8	+	12685264	12777295	0.327944	1.608033	1.815262
ENSONIG00000016178	-	LG8	+	12905442	12907779	2.961622	4.144320	4.678401
ENSONIG00000016179	COMTD1	LG8	+	12937011	12943195	8.757565	36.704098	41.434189
ENSONIG00000016181	VDAC2	LG8	-	12945113	12949307	34.387936	55.568161	62.729275
ENSONIG00000016183	SAMD8	LG8	-	12957100	12960872	2.380165	3.912722	4.416957
ENSONIG00000016187	DUSP13A	LG8	+	12961245	12963005	0.000000	0.000000	0.000000
ENSONIG00000031929	-	LG8	+	12966415	12967640	0.000000	0.000000	0.000000
ENSONIG00000039541	-	LG8	+	12971042	12975666	0.000000	0.000000	0.000000
ENSONIG00000016191	-	LG8	+	12981918	12983167	0.000000	0.000000	0.000000
ENSONIG00000039853	-	LG8	-	12985711	12987179	14.704023	20.575945	23.227583
ENSONIG00000016192	KAT6B	LG8	-	12990264	13006384	0.000000	0.000000	0.000000
ENSONIG00000016197	adkb	LG8	-	13012767	13142706	1.712428	2.834563	3.199855
ENSONIG00000016201	vclb	LG8	-	13148124	13174088	26.443842	38.239723	43.167709
ENSONIG00000016224	pus3	LG8	-	13194670	13204024	4.738830	6.631240	7.485813
ENSONIG00000016227	-	LG8	-	13206641	13210323	0.000000	0.000000	0.000000
ENSONIG00000033210	-	LG8	+	13211943	13213838	0.000000	0.000000	0.000000
ENSONIG00000016230	-	LG8	+	13220700	13229273	10.911302	15.268633	17.236315
ENSONIG00000016232	coasy	LG8	-	13230529	13236515	4.992958	6.986852	7.887253
ENSONIG00000016234	zdhhc6	LG8	-	13240584	13245037	7.650149	10.705168	12.084752
ENSONIG00000016236	vti1a	LG8	+	13246475	13327874	4.226601	7.411325	8.366428
ENSONIG00000043108	tcf7l2	LG8	+	13376474	13479433	8.207572	15.938549	17.992563
ENSONIG00000016250	aldh18a1	LG8	-	13538651	13550721	0.000000	0.000000	0.000000
ENSONIG00000016255	PNMT	LG8	+	13553318	13555935	0.000000	0.000000	0.000000
ENSONIG00000027468	PPP1R1B	LG8	-	13560153	13571324	0.000000	0.000000	0.000000
ENSONIG00000016257	MED1	LG8	+	13602572	13614213	5.263178	9.429662	10.644870
ENSONIG00000016262	STAC2	LG8	+	13629276	13663091	0.000000	0.000000	0.000000
ENSONIG00000016266	rpl19	LG8	-	13676078	13678363	206.907333	289.533936	326.846405
ENSONIG00000016270	GPAM	LG8	+	13681789	13692928	0.966069	1.948575	2.199690
ENSONIG00000040314	-	LG8	+	13696441	13700905	0.000000	0.000000	0.000000
ENSONIG00000016274	ghdc	LG8	+	13759728	13765521	7.508617	11.847337	13.374113
ENSONIG00000016275	KCNH4	LG8	+	13769860	13809774	0.000000	0.000000	0.000000
ENSONIG00000029542	-	LG8	+	13811899	13819719	0.000000	0.000000	0.000000
ENSONIG00000016279	RAB5C	LG8	+	13820674	13827442	30.466963	42.766430	48.277775
ENSONIG00000036691	-	LG8	+	13832663	13834965	0.000000	0.000000	0.000000
ENSONIG00000016284	-	LG8	+	13915434	13925399	4.299800	16.111889	18.188242
ENSONIG00000016287	ACLY	LG8	+	13928872	13943464	9.181171	18.269299	20.623680
ENSONIG00000016296	klhl11	LG8	+	13946414	13951366	2.066605	2.891886	3.264565
ENSONIG00000016297	NT5C3B	LG8	+	13952390	13960494	2.032067	3.821664	4.314165
ENSONIG00000016303	fkbp10b	LG8	-	13960516	13997753	32.659607	46.848331	52.885712
ENSONIG00000028974	P3H4	LG8	+	13968016	13970974	0.000000	0.000000	0.000000
ENSONIG00000016306	ADAM11	LG8	-	13973935	14000787	0.000000	0.000000	0.000000
ENSONIG00000028298	-	LG8	-	14002283	14009813	1.261476	1.765235	1.992723
ENSONIG00000017718	GJC1	LG8	-	14011811	14013190	1.110507	1.553978	1.754241
ENSONIG00000020664	PHOSPHO1	LG8	-	14031240	14034091	0.000000	0.000000	0.000000
ENSONIG00000016322	RND2	LG8	+	14037619	14098152	3.635370	9.940083	11.221069
ENSONIG00000016319	VAT1	LG8	-	14044818	14059533	10.710021	14.986973	16.918356
ENSONIG00000016326	-	LG8	-	14111878	14135585	1.187486	1.661698	1.875842
ENSONIG00000016327	becn1	LG8	+	14139069	14144180	21.224342	30.486229	34.415012
ENSONIG00000016331	tlk2	LG8	-	14144994	14156145	1.357050	4.879090	5.507862
ENSONIG00000016335	itgb3b	LG8	-	14161161	14180048	6.948739	17.930140	20.240810
ENSONIG00000016348	cpn1	LG8	+	14182423	14196197	26.089327	41.564774	46.921261
ENSONIG00000016351	dnmbp	LG8	+	14201675	14250192	4.854027	10.003957	11.293176
ENSONIG00000016357	nrap	LG8	-	14254884	14274772	0.000000	0.000000	0.000000
ENSONIG00000016363	casp7	LG8	+	14276059	14284278	2.067177	4.328483	4.886298
ENSONIG00000034425	-	LG8	-	14288310	14289326	0.000000	0.000000	0.000000
ENSONIG00000042132	plekhs1.3	LG8	+	14294762	14304203	4.756437	17.033489	19.228609
ENSONIG00000016367	dclre1a	LG8	-	14305832	14314726	1.384747	1.937733	2.187451
ENSONIG00000016370	NHLRC2	LG8	+	14314492	14334438	1.901065	3.690331	4.165907
ENSONIG00000020665	adrb1	LG8	+	14342203	14343396	3.105527	4.345692	4.905725
ENSONIG00000016376	CCDC186	LG8	-	14355171	14381437	1.674443	2.627658	2.966286
ENSONIG00000016382	tdrd1	LG8	+	14382425	14396232	0.000000	0.000000	0.000000
ENSONIG00000016388	VWA2	LG8	+	14395911	14413334	3.212560	9.550139	10.780874
