GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55623	2.94e-02	5.66e-03	0.0761	2.7669935	0.210551	1505.09	THUMPD1	THUMP domain containing 1
85352	2.94e-02	5.66e-03	0.377	-2.7668245	-1.0432175	160.72	SHISAL1	shisa like 1
23373	2.94e-02	5.67e-03	0.1547	-2.7663959	-0.4278249	1330.42	CRTC1	CREB regulated transcription coactivator 1
100505874	2.94e-02	5.67e-03	0.1729	-2.7664751	-0.4783691	105.44	LOC100505874	uncharacterized LOC100505874
1445	2.94e-02	5.67e-03	0.0791	-2.7660569	-0.2187891	3447.46	CSK	C-terminal Src kinase
400752	2.95e-02	5.69e-03	0.2463	2.7654131	0.6812086	29.35	LINC01144	long intergenic non-protein coding RNA 1144
23415	2.95e-02	5.70e-03	0.567	-2.7647826	-1.5677506	19.76	KCNH4	potassium voltage-gated channel subfamily H member 4
110599588	2.97e-02	5.73e-03	0.1541	2.7629513	0.4258328	189.37	ASDURF	ASNSD1 upstream open reading frame
8888	2.97e-02	5.73e-03	0.0958	2.7626243	0.2647473	6179.21	MCM3AP	minichromosome maintenance complex component 3 associated protein
105376959	2.98e-02	5.75e-03	0.3965	2.7617052	1.0951357	47.35	LOC105376959	uncharacterized LOC105376959
80063	2.98e-02	5.77e-03	0.2126	2.760817	0.5869833	323.63	ATF7IP2	activating transcription factor 7 interacting protein 2
25816	3.00e-02	5.79e-03	0.3105	-2.7591844	-0.8568046	170.05	TNFAIP8	TNF alpha induced protein 8
10951	3.00e-02	5.80e-03	0.2193	2.7591468	0.6050129	5591.62	CBX1	chromobox 1
10181	3.01e-02	5.82e-03	0.0568	-2.7575631	-0.1565201	3897.13	RBM5	RNA binding motif protein 5
7430	3.04e-02	5.87e-03	0.3147	-2.754763	-0.8669273	10230.87	EZR	ezrin
957	3.04e-02	5.88e-03	0.0554	2.7543739	0.1525731	1036.75	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)
1994	3.04e-02	5.89e-03	0.0499	2.7539589	0.137403	5008.35	ELAVL1	ELAV like RNA binding protein 1
2825	3.04e-02	5.89e-03	0.8796	-2.7537557	-2.4221088	30.35	CMKLR2	chemerin chemokine-like receptor 2
2109	3.05e-02	5.90e-03	0.1303	-2.7530869	-0.358795	3224.77	ETFB	electron transfer flavoprotein subunit beta
9507	3.06e-02	5.92e-03	0.4433	-2.7522416	-1.2200053	27.23	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
675	3.06e-02	5.93e-03	0.3914	2.7515393	1.0768524	161.46	BRCA2	BRCA2 DNA repair associated
129138	3.06e-02	5.93e-03	0.167	2.7516174	0.4595672	1532.19	ANKRD54	ankyrin repeat domain 54
3712	3.06e-02	5.94e-03	0.2708	-2.7513342	-0.7450898	3440.2	IVD	isovaleryl-CoA dehydrogenase
10533	3.07e-02	5.95e-03	0.1418	-2.7506942	-0.3900425	2181.9	ATG7	autophagy related 7
23371	3.07e-02	5.96e-03	0.2299	-2.7500119	-0.6323239	597.75	TNS2	tensin 2
11337	3.08e-02	5.97e-03	0.1438	-2.7495345	-0.3954407	6717.43	GABARAP	GABA type A receptor-associated protein
27111	3.08e-02	5.97e-03	0.2648	-2.7493583	-0.727947	80.18	SDCBP2	syndecan binding protein 2
23274	3.08e-02	5.98e-03	0.2412	-2.7488468	-0.663009	1968.18	CLEC16A	C-type lectin domain containing 16A
1512	3.09e-02	6.01e-03	0.2464	-2.7470163	-0.6768173	643.24	CTSH	cathepsin H
342132	3.09e-02	6.01e-03	0.2049	-2.7470767	-0.5627945	74.12	ZNF774	zinc finger protein 774
8826	3.09e-02	6.01e-03	0.0881	-2.7472281	-0.2420953	14911.89	IQGAP1	IQ motif containing GTPase activating protein 1
114044	3.09e-02	6.01e-03	0.0976	2.7470343	0.2681536	726.23	MCM3AP-AS1	MCM3AP antisense RNA 1
9815	3.10e-02	6.03e-03	0.2488	-2.7461163	-0.683188	2743.45	GIT2	GIT ArfGAP 2
64840	3.10e-02	6.04e-03	0.4767	-2.7457906	-1.3088939	1642.34	PORCN	porcupine O-acyltransferase
10636	3.11e-02	6.04e-03	0.219	2.7454597	0.6012528	367.53	RGS14	regulator of G protein signaling 14
84542	3.12e-02	6.06e-03	0.3664	2.7443739	1.00565	537.18	SANBR	SANT and BTB domain regulator of CSR
10486	3.12e-02	6.08e-03	0.1262	-2.7436668	-0.3462828	3263.23	CAP2	cyclase associated actin cytoskeleton regulatory protein 2
105375350	3.12e-02	6.08e-03	0.4235	-2.7436674	-1.1619408	38.8	LOC105375350	uncharacterized LOC105375350
196394	3.13e-02	6.09e-03	0.2885	2.7427297	0.7913138	210.49	AMN1	antagonist of mitotic exit network 1 homolog
11022	3.14e-02	6.13e-03	0.2022	2.7409724	0.5542537	1074.95	TDRKH	tudor and KH domain containing
84933	3.15e-02	6.13e-03	0.1198	2.7407427	0.3283593	340.21	C8orf76	chromosome 8 open reading frame 76
105376266	3.15e-02	6.13e-03	0.2385	2.7407852	0.6537316	25.58	LOC105376266	uncharacterized LOC105376266
8343	3.15e-02	6.15e-03	0.2432	2.7397134	0.6662145	22.42	H2BC7	H2B clustered histone 7
442213	3.16e-02	6.16e-03	0.4537	-2.7388741	-1.2426349	151.27	PTCHD4	patched domain containing 4
7259	3.16e-02	6.17e-03	0.0744	-2.7387569	-0.2038136	2992.5	TSPYL1	TSPY like 1
85013	3.16e-02	6.17e-03	0.0681	2.7385349	0.1864037	613.89	TMEM128	transmembrane protein 128
79982	3.17e-02	6.19e-03	0.1321	2.7378054	0.3617678	579.03	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14
55646	3.17e-02	6.19e-03	0.1235	2.7375332	0.3379849	1336.9	LYAR	Ly1 antibody reactive
84929	3.17e-02	6.20e-03	0.2275	2.7372115	0.6228143	1292.33	FIBCD1	fibrinogen C domain containing 1
84726	3.18e-02	6.22e-03	0.0979	-2.7361253	-0.2677536	7896.24	PRRC2B	proline rich coiled-coil 2B
91452	3.18e-02	6.22e-03	0.146	2.7361442	0.3993443	923.9	ACBD5	acyl-CoA binding domain containing 5
105371998	3.19e-02	6.23e-03	0.1602	2.7355482	0.4381408	111.37	LOC105371998	uncharacterized LOC105371998
1384	3.19e-02	6.24e-03	0.186	-2.7347915	-0.5085682	3275.6	CRAT	carnitine O-acetyltransferase
81556	3.19e-02	6.24e-03	0.0963	2.7349254	0.2633674	2397.47	INTS14	integrator complex subunit 14
90378	3.19e-02	6.24e-03	0.1606	2.7348693	0.4392851	4532.7	SAMD1	sterile alpha motif domain containing 1
25802	3.20e-02	6.25e-03	0.3363	-2.7342479	-0.9196507	27.05	LMOD1	leiomodin 1
23770	3.20e-02	6.27e-03	0.1069	-2.7331884	-0.2922905	13453.51	FKBP8	FKBP prolyl isomerase 8
100134317	3.22e-02	6.30e-03	0.231	2.7318866	0.6309928	36.24	LOC100134317	uncharacterized LOC100134317
116372	3.22e-02	6.30e-03	0.6352	-2.7315708	-1.7349709	8.56	LYPD1	LY6/PLAUR domain containing 1
55625	3.22e-02	6.31e-03	0.0745	-2.7310197	-0.2035674	3440.77	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7
146059	3.22e-02	6.32e-03	0.0656	-2.7308021	-0.1790201	1162.7	CDAN1	codanin 1
1719	3.23e-02	6.33e-03	0.1602	2.7303892	0.4375258	1349.97	DHFR	dihydrofolate reductase
55142	3.23e-02	6.34e-03	0.1017	2.7298889	0.2776886	621.39	HAUS2	HAUS augmin like complex subunit 2
124411	3.23e-02	6.33e-03	0.1079	2.7299814	0.2945624	418.43	KRBOX5	KRAB box domain containing 5
55181	3.24e-02	6.35e-03	0.141	2.7290762	0.3847968	1636.42	SMG8	SMG8 nonsense mediated mRNA decay factor
158747	3.24e-02	6.35e-03	0.1607	2.7290154	0.4386368	395.55	MOSPD2	motile sperm domain containing 2
51362	3.24e-02	6.36e-03	0.0894	2.728544	0.2438107	802.95	CDC40	cell division cycle 40
54069	3.24e-02	6.37e-03	0.1921	2.7283489	0.524125	476.51	MIS18A	MIS18 kinetochore protein A
4857	3.25e-02	6.38e-03	0.3198	-2.7275638	-0.8723911	383.95	NOVA1	NOVA alternative splicing regulator 1
375444	3.25e-02	6.38e-03	0.1991	2.7273644	0.5429258	119.97	C5orf34	chromosome 5 open reading frame 34
110006322	3.25e-02	6.39e-03	0.0736	-2.7268378	-0.2007379	2235.93	PKD1P5-LOC105376752	PKD1P5-LOC105376752 readthrough
9945	3.26e-02	6.41e-03	0.375	-2.726213	-1.0222823	985.79	GFPT2	glutamine-fructose-6-phosphate transaminase 2
202915	3.26e-02	6.41e-03	0.2423	-2.7261692	-0.6605193	137.12	TMEM184A	transmembrane protein 184A
107985303	3.26e-02	6.41e-03	0.3566	2.7259615	0.9719654	58.8	LOC107985303	IQ motif and SEC7 domain-containing protein 2-like
107985219	3.26e-02	6.41e-03	0.1114	-2.7257788	-0.3036604	395.75	LOC107985219	uncharacterized LOC107985219
55544	3.26e-02	6.42e-03	0.0829	-2.7256747	-0.2260891	2108.79	RBM38	RNA binding motif protein 38
100507554	3.26e-02	6.43e-03	0.1302	2.7252277	0.3547795	138.04	RPL37A-DT	RPL37A divergent transcript
55636	3.26e-02	6.42e-03	0.2692	2.7252942	0.7336393	1974.99	CHD7	chromodomain helicase DNA binding protein 7
7126	3.26e-02	6.43e-03	0.1056	-2.7251711	-0.2876556	7626.28	TNFAIP1	TNF alpha induced protein 1
4302	3.28e-02	6.46e-03	0.2664	-2.7237002	-0.7254905	4611.2	MLLT6	MLLT6, PHD finger containing
5208	3.28e-02	6.46e-03	0.3147	2.7233667	0.8569468	891.56	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
55859	3.28e-02	6.46e-03	0.808	-2.723397	-2.200606	19.65	BEX1	brain expressed X-linked 1
55803	3.28e-02	6.47e-03	0.1785	2.7228283	0.4860562	465.38	ADAP2	ArfGAP with dual PH domains 2
10635	3.29e-02	6.50e-03	0.282	2.7216262	0.7675599	217.14	RAD51AP1	RAD51 associated protein 1
54825	3.30e-02	6.51e-03	0.1691	2.7208787	0.4600645	116.51	CDHR2	cadherin related family member 2
9493	3.30e-02	6.52e-03	0.3331	2.7205265	0.9061867	1737.44	KIF23	kinesin family member 23
2116	3.30e-02	6.52e-03	0.3254	2.7203976	0.8852326	25.27	ETV2	ETS variant transcription factor 2
100506033	3.30e-02	6.52e-03	0.1357	2.7204124	0.3691074	449.01	PTOV1-AS1	PTOV1 antisense RNA 1
5191	3.30e-02	6.53e-03	0.132	2.7200828	0.3591494	275.82	PEX7	peroxisomal biogenesis factor 7
81555	3.31e-02	6.53e-03	0.1155	-2.719657	-0.3141012	1279.59	YIPF5	Yip1 domain family member 5
6833	3.31e-02	6.54e-03	0.1624	2.7196259	0.4417476	366.8	ABCC8	ATP binding cassette subfamily C member 8
349114	3.31e-02	6.54e-03	0.1954	2.7194052	0.5313008	281.57	LINC00265	long intergenic non-protein coding RNA 265
4291	3.31e-02	6.55e-03	0.2054	2.7189839	0.5584486	631.82	MLF1	myeloid leukemia factor 1
100288175	3.31e-02	6.56e-03	0.3239	-2.7185598	-0.8806742	96.98	LOC100288175	uncharacterized LOC100288175
11117	3.33e-02	6.59e-03	0.2723	2.716922	0.739702	86.02	EMILIN1	elastin microfibril interfacer 1
162681	3.35e-02	6.63e-03	0.3281	2.7146449	0.8907607	186.01	C18orf54	chromosome 18 open reading frame 54
7453	3.35e-02	6.64e-03	0.1846	-2.7144894	-0.5009996	3874.59	WARS1	tryptophanyl-tRNA synthetase 1
90826	3.36e-02	6.65e-03	0.0797	2.7139079	0.2161898	804.26	PRMT9	protein arginine methyltransferase 9
6452	3.36e-02	6.66e-03	0.2662	-2.7135676	-0.7223068	1372.11	SH3BP2	SH3 domain binding protein 2
8303	3.37e-02	6.69e-03	0.3191	-2.7120778	-0.86552	878.62	SNN	stannin
8970	3.38e-02	6.69e-03	0.2794	2.7118072	0.757712	152.65	H2BC11	H2B clustered histone 11
79600	3.39e-02	6.71e-03	0.093	-2.7106576	-0.2521223	1012	TCTN1	tectonic family member 1
7975	3.39e-02	6.72e-03	0.2414	-2.7102602	-0.6542753	749.38	MAFK	MAF bZIP transcription factor K
8433	3.39e-02	6.73e-03	0.536	2.7101583	1.4526794	18.81	UTF1	undifferentiated embryonic cell transcription factor 1
7549	3.39e-02	6.73e-03	0.148	2.709999	0.4011522	242.68	ZNF2	zinc finger protein 2
11091	3.43e-02	6.82e-03	0.0458	2.7056961	0.1238675	3961.8	WDR5	WD repeat domain 5
2071	3.43e-02	6.82e-03	0.0733	2.7055281	0.1983112	3087.43	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit
85320	3.44e-02	6.83e-03	0.1943	-2.705251	-0.5255319	82.68	ABCC11	ATP binding cassette subfamily C member 11
23397	3.44e-02	6.84e-03	0.3079	2.7045505	0.8328585	877.47	NCAPH	non-SMC condensin I complex subunit H
100534595	3.44e-02	6.84e-03	0.0635	2.7044992	0.1717647	3690.5	HNRNPUL2-BSCL2	HNRNPUL2-BSCL2 readthrough (NMD candidate)
29085	3.45e-02	6.85e-03	0.1283	-2.7040072	-0.3470346	6218.54	PHPT1	phosphohistidine phosphatase 1
23539	3.45e-02	6.87e-03	0.3918	-2.7032486	-1.0591726	43.12	SLC16A8	solute carrier family 16 member 8
105373581	3.46e-02	6.88e-03	0.5004	-2.7026939	-1.352405	287.27	LOC105373581	uncharacterized LOC105373581
4736	3.46e-02	6.88e-03	0.0757	-2.7026591	-0.2044881	31435.74	RPL10A	ribosomal protein L10a
6305	3.46e-02	6.89e-03	0.1016	-2.7021734	-0.2744167	6778.88	SBF1	SET binding factor 1
8834	3.46e-02	6.90e-03	0.0588	2.7018088	0.1588652	1279.51	TMEM11	transmembrane protein 11
56113	3.47e-02	6.91e-03	0.2162	-2.7011467	-0.5838883	167.36	PCDHGA2	protocadherin gamma subfamily A, 2
51729	3.48e-02	6.92e-03	0.0445	2.7004644	0.1202934	3781.57	WBP11	WW domain binding protein 11
133015	3.48e-02	6.93e-03	0.2359	2.7001718	0.637102	670.25	PACRGL	parkin coregulated like
4943	3.48e-02	6.93e-03	0.1317	2.7000509	0.3556324	1710.77	TBC1D25	TBC1 domain family member 25
4240	3.48e-02	6.94e-03	0.6309	-2.6994738	-1.7030822	27018.68	MFGE8	milk fat globule EGF and factor V/VIII domain containing
107984190	3.49e-02	6.95e-03	0.1423	2.6991102	0.3841927	113.18	LOC107984190	uncharacterized LOC107984190
221481	3.49e-02	6.96e-03	0.1694	2.69881	0.457304	106.29	ARMC12	armadillo repeat containing 12
9049	3.49e-02	6.96e-03	0.1761	2.6986227	0.475284	1739.68	AIP	aryl hydrocarbon receptor interacting protein
399815	3.49e-02	6.97e-03	0.3126	2.6983893	0.8436239	50.86	C10orf88B	C10orf88B (pseudogene)
400569	3.49e-02	6.97e-03	0.0946	2.6984523	0.2552483	901.55	MED11	mediator complex subunit 11
124540	3.50e-02	6.98e-03	0.2242	-2.6976828	-0.6048185	1850.31	MSI2	musashi RNA binding protein 2
8766	3.50e-02	6.99e-03	0.1153	2.6975201	0.3110519	4844.52	RAB11A	RAB11A, member RAS oncogene family
3706	3.50e-02	6.99e-03	0.3039	2.6974123	0.8198194	450.02	ITPKA	inositol-trisphosphate 3-kinase A
7066	3.50e-02	7.00e-03	0.3685	-2.6966576	-0.9937655	56.46	THPO	thrombopoietin
100506282	3.51e-02	7.01e-03	0.1165	2.6963099	0.3141515	104.14	ANKRD42-DT	ANKRD42 divergent transcript
219736	3.51e-02	7.02e-03	0.295	2.6960526	0.7954139	163.14	STOX1	storkhead box 1
375791	3.52e-02	7.04e-03	0.7182	-2.6950653	-1.9356979	307.75	CYSRT1	cysteine rich tail 1
8491	3.52e-02	7.04e-03	0.0839	-2.6948594	-0.2260926	1013.87	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
7301	3.52e-02	7.05e-03	0.0338	2.6944675	0.0909608	1680.09	TYRO3	TYRO3 protein tyrosine kinase
79932	3.52e-02	7.06e-03	0.0898	-2.6942166	-0.2419142	2438.19	KIAA0319L	KIAA0319 like
2309	3.56e-02	7.13e-03	0.3737	-2.6906351	-1.0054437	1119.89	FOXO3	forkhead box O3
648809	3.57e-02	7.14e-03	0.2846	-2.6900357	-0.7656774	29	EFL1P1	elongation factor like GTPase 1 pseudogene 1
9906	3.57e-02	7.15e-03	0.0561	2.6899181	0.1508588	1297.14	SLC35E2A	solute carrier family 35 member E2A
9513	3.58e-02	7.17e-03	0.1457	2.6888405	0.3917931	3380.95	FXR2	FMR1 autosomal homolog 2
102	3.59e-02	7.20e-03	0.1816	-2.6876483	-0.4880986	3830.79	ADAM10	ADAM metallopeptidase domain 10
6666	3.59e-02	7.20e-03	0.0975	2.6875177	0.2620741	2176.93	SOX12	SRY-box transcription factor 12
7532	3.59e-02	7.21e-03	0.0441	2.6871464	0.1184923	7445.73	YWHAG	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
22820	3.60e-02	7.22e-03	0.0965	-2.686754	-0.2591638	8013.29	COPG1	COPI coat complex subunit gamma 1
30834	3.60e-02	7.21e-03	0.0971	2.6868428	0.2607662	681.07	POLR1H	RNA polymerase I subunit H
65005	3.60e-02	7.22e-03	0.0817	2.6865882	0.2195025	2258.53	MRPL9	mitochondrial ribosomal protein L9
7424	3.60e-02	7.23e-03	0.4834	-2.6861888	-1.2985803	191.15	VEGFC	vascular endothelial growth factor C
30851	3.60e-02	7.23e-03	0.185	-2.6862077	-0.4968228	3011.32	TAX1BP3	Tax1 binding protein 3
3572	3.60e-02	7.23e-03	0.2837	-2.6859945	-0.7620559	3834.27	IL6ST	interleukin 6 cytokine family signal transducer
100506144	3.61e-02	7.25e-03	0.1056	2.6850747	0.2835838	710.36	TMEM35B	transmembrane protein 35B
8446	3.61e-02	7.26e-03	0.1738	-2.6848412	-0.4665625	946.54	DUSP11	dual specificity phosphatase 11
91010	3.61e-02	7.27e-03	0.2468	-2.6844242	-0.6623933	1039.86	FMNL3	formin like 3
3276	3.61e-02	7.27e-03	0.0707	2.6843211	0.1897118	8428.79	PRMT1	protein arginine methyltransferase 1
538	3.62e-02	7.29e-03	0.1565	2.683183	0.4199241	551.75	ATP7A	ATPase copper transporting alpha
8350	3.63e-02	7.31e-03	0.7144	2.6825322	1.916488	28.17	H3C1	H3 clustered histone 1
1069	3.63e-02	7.32e-03	0.0847	-2.6821403	-0.227293	974.42	CETN2	centrin 2
1616	3.63e-02	7.32e-03	0.2556	-2.6820073	-0.6856227	4446.86	DAXX	death domain associated protein
100506473	3.64e-02	7.33e-03	0.1657	2.6816317	0.4444416	123.6	C2orf49-DT	C2orf49 divergent transcript
11340	3.64e-02	7.33e-03	0.1677	2.6816697	0.4498004	717.06	EXOSC8	exosome component 8
379	3.64e-02	7.33e-03	0.7117	-2.6815921	-1.9084617	1968.19	ARL4D	ADP ribosylation factor like GTPase 4D
79165	3.64e-02	7.33e-03	0.0908	2.6814869	0.2434584	600.15	LENG1	leukocyte receptor cluster member 1
6248	3.64e-02	7.33e-03	0.1281	2.6813798	0.3435562	206.94	RSC1A1	regulator of solute carriers 1
1114	3.64e-02	7.34e-03	0.3348	-2.6812191	-0.8976726	237.06	CHGB	chromogranin B
80325	3.64e-02	7.35e-03	0.2807	-2.6806815	-0.7525558	890.62	ABTB1	ankyrin repeat and BTB domain containing 1
9575	3.64e-02	7.35e-03	0.1384	2.6803898	0.3710472	1181.1	CLOCK	clock circadian regulator
56288	3.67e-02	7.40e-03	0.4569	-2.6782488	-1.2236498	5508.1	PARD3	par-3 family cell polarity regulator
64172	3.67e-02	7.41e-03	0.1246	2.6777388	0.3335723	218.69	OSGEPL1	O-sialoglycoprotein endopeptidase like 1
54854	3.68e-02	7.43e-03	0.5585	2.6769126	1.4950939	14.43	FAM83E	family with sequence similarity 83 member E
91949	3.68e-02	7.44e-03	0.1233	2.6764998	0.32989	1153.16	COG7	component of oligomeric golgi complex 7
5274	3.69e-02	7.45e-03	0.2057	2.6760752	0.5503826	107.93	SERPINI1	serpin family I member 1
84197	3.69e-02	7.46e-03	0.3049	2.675462	0.8156802	131.88	POMK	protein O-mannose kinase
100507551	3.69e-02	7.46e-03	0.1886	-2.6754286	-0.5045583	314.07	PGLS-DT	PGLS divergent transcript
5521	3.69e-02	7.47e-03	0.5868	-2.6750428	-1.5696553	38.19	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta
57684	3.70e-02	7.48e-03	0.1019	2.6745464	0.272479	279.89	ZBTB26	zinc finger and BTB domain containing 26
79866	3.70e-02	7.50e-03	0.1309	2.6739005	0.3500801	179.94	BORA	BORA aurora kinase A activator
5283	3.70e-02	7.50e-03	0.1429	2.6739861	0.3820572	463.76	PIGH	phosphatidylinositol glycan anchor biosynthesis class H
51071	3.71e-02	7.50e-03	0.1284	2.6736124	0.3432284	768.51	DERA	deoxyribose-phosphate aldolase
79833	3.71e-02	7.51e-03	0.15	2.6734092	0.4009882	880.81	GEMIN6	gem nuclear organelle associated protein 6
10298	3.71e-02	7.53e-03	0.1323	-2.6726243	-0.3534638	2539.16	PAK4	p21 (RAC1) activated kinase 4
100507373	3.72e-02	7.54e-03	0.1246	2.6718056	0.332868	278.74	ADGRL1-AS1	ADGRL1 antisense RNA 1
285966	3.73e-02	7.55e-03	0.4365	-2.6714576	-1.166014	24.91	TCAF2	TRPM8 channel associated factor 2
3306	3.73e-02	7.57e-03	0.3465	-2.6708353	-0.9255693	909.98	HSPA2	heat shock protein family A (Hsp70) member 2
114784	3.73e-02	7.57e-03	0.8037	-2.6704608	-2.1462701	148.75	CSMD2	CUB and Sushi multiple domains 2
84317	3.74e-02	7.58e-03	0.0904	-2.6701496	-0.2414133	917.6	CCDC115	coiled-coil domain containing 115
26025	3.74e-02	7.58e-03	0.2185	-2.670152	-0.583401	165.82	PCDHGA12	protocadherin gamma subfamily A, 12
100288162	3.75e-02	7.60e-03	0.1394	-2.6691683	-0.3719982	184.87	LOC100288162	uncharacterized LOC100288162
90410	3.75e-02	7.61e-03	0.2755	-2.668943	-0.7353149	867.84	IFT20	intraflagellar transport 20
57190	3.77e-02	7.65e-03	0.0933	-2.6670785	-0.2487972	8980.04	SELENON	selenoprotein N
5496	3.77e-02	7.65e-03	0.0689	2.667144	0.1838359	7695.54	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
9181	3.77e-02	7.66e-03	0.2864	-2.6665526	-0.7636046	2188.66	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
3009	3.78e-02	7.68e-03	0.4716	2.6658606	1.2571228	12.84	H1-5	H1.5 linker histone, cluster member
79081	3.78e-02	7.69e-03	0.1362	2.6655993	0.3630587	1618.02	LBHD1	LBH domain containing 1
339263	3.78e-02	7.68e-03	0.12	2.6656296	0.3198592	801.19	LINC02693	long intergenic non-protein coding RNA 2693
84722	3.78e-02	7.69e-03	0.1992	2.6651999	0.5309419	626.94	PSRC1	proline and serine rich coiled-coil 1
283638	3.79e-02	7.70e-03	0.1503	-2.664849	-0.4005304	4778.24	CEP170B	centrosomal protein 170B
100423004	3.79e-02	7.71e-03	0.3974	-2.6643791	-1.05878	42.42	MIR4315-1	microRNA 4315-1
66035	3.79e-02	7.71e-03	0.1168	-2.664443	-0.3111092	780.88	SLC2A11	solute carrier family 2 member 11
90379	3.80e-02	7.73e-03	0.1235	2.6634494	0.3290436	1666.97	DCAF15	DDB1 and CUL4 associated factor 15
107985092	3.80e-02	7.74e-03	0.9544	-2.6631965	-2.5416834	63.39	ARHGAP29-AS1	ARHGAP29 antisense RNA 1
64417	3.81e-02	7.76e-03	0.1556	2.6624469	0.4142874	304.99	TMEM267	transmembrane protein 267
113246	3.81e-02	7.76e-03	0.1285	2.6622484	0.3419951	3150.39	C12orf57	chromosome 12 open reading frame 57
105371050	3.82e-02	7.79e-03	0.2037	2.660832	0.5420107	64.92	LOC105371050	uncharacterized LOC105371050
126526	3.82e-02	7.80e-03	0.1617	2.6605958	0.4301843	903.64	C19orf47	chromosome 19 open reading frame 47
105372380	3.83e-02	7.81e-03	0.3144	2.6600519	0.8363855	32.2	LOC105372380	uncharacterized LOC105372380
81620	3.83e-02	7.82e-03	0.2185	2.6597043	0.5810799	629.25	CDT1	chromatin licensing and DNA replication factor 1
27042	3.84e-02	7.83e-03	0.1395	-2.6591133	-0.370901	1062.11	UTP25	UTP25 small subunit processome component
2287	3.85e-02	7.85e-03	0.0748	2.6582955	0.198928	2248.11	FKBP3	FKBP prolyl isomerase 3
8269	3.85e-02	7.86e-03	0.1292	-2.6580353	-0.3434832	456.03	TMEM187	transmembrane protein 187
993	3.85e-02	7.87e-03	0.2779	2.6577198	0.7386144	431.22	CDC25A	cell division cycle 25A
10715	3.85e-02	7.87e-03	0.0879	2.6574972	0.2336049	817.68	CERS1	ceramide synthase 1
102724360	3.85e-02	7.87e-03	0.4704	-2.6574912	-1.2500796	15.6	HOMER3-AS1	HOMER3 antisense RNA 1
79879	3.85e-02	7.87e-03	0.2766	2.6574901	0.7350753	1083.47	CCDC134	coiled-coil domain containing 134
58489	3.85e-02	7.88e-03	0.2545	-2.6573621	-0.6763948	537.7	ABHD17C	abhydrolase domain containing 17C, depalmitoylase
26993	3.85e-02	7.88e-03	0.0675	-2.6570316	-0.1793945	3193.62	AKAP8L	A-kinase anchoring protein 8 like
201501	3.85e-02	7.89e-03	1.0195	-2.6568372	-2.7087733	36.76	ZBTB7C	zinc finger and BTB domain containing 7C
55116	3.86e-02	7.89e-03	0.2398	2.6565743	0.6369502	768.66	TMEM39B	transmembrane protein 39B
101927060	3.86e-02	7.90e-03	0.2373	-2.6564334	-0.6303208	436	LOC101927060	uncharacterized LOC101927060
103091866	3.86e-02	7.91e-03	0.0746	2.6558507	0.1981774	452.85	LINC01145	long intergenic non-protein coding RNA 1145
54923	3.86e-02	7.91e-03	0.1114	-2.6558771	-0.2957359	545.36	LIME1	Lck interacting transmembrane adaptor 1
107984138	3.87e-02	7.93e-03	0.2259	2.6549967	0.5997798	52.34	LOC107984138	replaced by ID 100506060
81669	3.89e-02	7.97e-03	0.1277	-2.6534741	-0.3388954	7292.99	CCNL2	cyclin L2
286257	3.89e-02	7.98e-03	0.1172	-2.6531118	-0.3109065	1606.06	PAXX	PAXX non-homologous end joining factor
498	3.89e-02	7.97e-03	0.0611	-2.6531986	-0.1620691	27760.97	ATP5F1A	ATP synthase F1 subunit alpha
91368	3.89e-02	7.98e-03	0.1061	-2.653005	-0.2813693	718.03	CDKN2AIPNL	CDKN2A interacting protein N-terminal like
284406	3.89e-02	7.99e-03	0.1875	2.652617	0.4973916	377.32	ZFP82	ZFP82 zinc finger protein
1318	3.90e-02	8.00e-03	0.3036	-2.6522757	-0.8051161	280.01	SLC31A2	solute carrier family 31 member 2
